date,revenue,transactions,qty_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,is_ramadan
2025-12-04,2578073.8,326.0,732.0,3,49,12,2025,0,0,0
2025-12-05,2838363.5,232.0,786.0,4,49,12,2025,0,0,0
2025-12-06,398000.12,36.0,97.0,5,49,12,2025,1,0,0
2025-12-07,196331.55,28.0,61.0,6,49,12,2025,1,0,0
2025-12-08,246691.08,46.0,76.0,0,50,12,2025,0,0,0
2025-12-09,547479.0,80.0,164.0,1,50,12,2025,0,0,0
2025-12-10,931380.3,95.0,288.0,2,50,12,2025,0,0,0
2025-12-11,1162266.6,138.0,382.0,3,50,12,2025,0,0,0
2025-12-12,1200077.0,154.0,401.0,4,50,12,2025,0,0,0
2026-03-03,1428032.6,170.0,444.0,1,10,3,2026,0,0,1
2026-03-04,1801639.2,210.0,572.0,2,10,3,2026,0,0,1
2026-03-05,1260072.4,172.0,402.0,3,10,3,2026,0,0,1
2026-03-06,746717.2,105.0,233.0,4,10,3,2026,0,0,1
2026-03-07,550807.2,67.0,163.0,5,10,3,2026,1,0,1
2026-03-08,595140.5,74.0,170.0,6,10,3,2026,1,0,1
2026-03-09,801031.1,119.0,231.0,0,11,3,2026,0,0,1
2026-03-10,1088421.9,140.0,334.0,1,11,3,2026,0,0,1
2026-03-11,1347015.0,152.0,439.0,2,11,3,2026,0,0,1
2026-03-12,1424797.2,203.0,475.0,3,11,3,2026,0,0,1
2026-03-13,1493700.2,220.0,498.0,4,11,3,2026,0,0,1
2026-03-14,1415054.5,203.0,458.0,5,11,3,2026,1,0,1
2026-03-15,727457.9,106.0,242.0,6,11,3,2026,1,0,1
2026-03-16,526666.9,53.0,175.0,0,12,3,2026,0,0,1
2026-03-17,2531021.8,320.0,734.0,1,12,3,2026,0,0,1
2026-03-18,2581893.2,239.0,659.0,2,12,3,2026,0,0,1
2026-03-19,1221442.5,81.0,300.0,3,12,3,2026,0,0,1
2026-03-20,179839.95,25.0,53.0,4,12,3,2026,0,0,1
2026-03-21,297873.06,49.0,88.0,5,12,3,2026,1,0,1
2026-03-22,567813.6,85.0,168.0,6,12,3,2026,1,0,1
2026-03-23,1009633.3,99.0,315.0,0,13,3,2026,0,0,1
2026-03-24,1284484.9,148.0,434.0,1,13,3,2026,0,0,1
2026-03-25,1404479.1,181.0,494.0,2,13,3,2026,0,0,1
2026-03-26,1403222.8,210.0,488.0,3,13,3,2026,0,0,1
2025-10-15,1395620.2,166.0,434.0,2,42,10,2025,0,0,0
2025-10-16,1733434.0,199.0,549.0,3,42,10,2025,0,0,0
2025-10-17,1587352.9,204.0,488.0,4,42,10,2025,0,0,0
2025-10-18,718240.5,107.0,232.0,5,42,10,2025,1,0,0
2025-10-19,397420.53,40.0,132.0,6,42,10,2025,1,0,0
2025-10-20,445836.12,44.0,146.0,0,43,10,2025,0,0,0
2025-10-21,634007.4,79.0,201.0,1,43,10,2025,0,0,0
2025-10-22,919729.56,94.0,295.0,2,43,10,2025,0,0,0
2025-10-23,1145162.6,134.0,384.0,3,43,10,2025,0,0,0
2025-10-24,1302712.1,158.0,447.0,4,43,10,2025,0,0,0
2025-10-25,1381397.0,200.0,473.0,5,43,10,2025,1,0,0
2025-10-26,1444349.4,214.0,488.0,6,43,10,2025,1,0,0
2025-10-27,1385783.4,203.0,454.0,0,44,10,2025,0,0,0
2025-10-28,905671.7,123.0,299.0,1,44,10,2025,0,0,0
2025-10-29,442053.34,56.0,146.0,2,44,10,2025,0,0,0
2025-10-30,2475325.0,316.0,712.0,3,44,10,2025,0,0,0
2025-10-31,2877524.0,308.0,827.0,4,44,10,2025,0,0,0
2025-11-01,320119.72,36.0,81.0,5,44,11,2025,1,0,0
2025-11-02,1771258.1,196.0,552.0,6,44,11,2025,1,0,0
2025-11-03,1910078.5,260.0,552.0,0,45,11,2025,0,0,0
2025-11-04,2047571.0,252.0,561.0,1,45,11,2025,0,0,0
2025-11-05,1981083.4,249.0,550.0,2,45,11,2025,0,0,0
2025-11-06,1950659.4,252.0,547.0,3,45,11,2025,0,0,0
2025-11-07,1928324.9,259.0,545.0,4,45,11,2025,0,0,0
2025-11-17,1644761.8,195.0,509.0,0,47,11,2025,0,0,0
2025-11-18,1934257.1,230.0,610.0,1,47,11,2025,0,0,0
2025-11-19,969888.6,130.0,298.0,2,47,11,2025,0,0,0
2025-11-20,2182661.8,297.0,717.0,3,47,11,2025,0,0,0
2025-11-21,2325768.2,230.0,759.0,4,47,11,2025,0,0,0
2025-11-22,2145013.0,288.0,691.0,5,47,11,2025,1,0,0
2025-11-23,2261245.5,213.0,716.0,6,47,11,2025,1,0,0
2025-11-24,2263434.0,189.0,713.0,0,48,11,2025,0,0,0
2025-11-25,2150066.2,195.0,699.0,1,48,11,2025,0,0,0
2025-11-26,2056403.8,212.0,677.0,2,48,11,2025,0,0,0
2025-11-27,2029502.0,215.0,667.0,3,48,11,2025,0,0,0
2025-11-28,1997414.8,215.0,650.0,4,48,11,2025,0,0,0
2025-11-29,1894677.8,213.0,601.0,5,48,11,2025,1,0,0
2025-11-30,1592451.5,206.0,470.0,6,48,11,2025,1,0,0
2025-12-01,758868.1,160.0,209.0,0,49,12,2025,0,0,0
2025-12-02,1015680.94,107.0,266.0,1,49,12,2025,0,0,0
2025-12-03,2609741.5,326.0,761.0,2,49,12,2025,0,0,0
2025-12-04,1916122.1,120.0,492.0,3,49,12,2025,0,0,0
2025-12-05,2117321.8,312.0,615.0,4,49,12,2025,0,0,0
2025-12-06,2380575.2,244.0,705.0,5,49,12,2025,1,0,0
2025-12-07,2320734.5,237.0,701.0,6,49,12,2025,1,0,0
2025-12-08,2275481.2,223.0,665.0,0,50,12,2025,0,0,0
2025-12-09,2157987.2,203.0,655.0,1,50,12,2025,0,0,0
2025-12-10,2080348.6,204.0,644.0,2,50,12,2025,0,0,0
2025-11-10,1340438.5,160.0,417.0,0,46,11,2025,0,0,0
2025-11-11,951151.75,123.0,299.0,1,46,11,2025,0,0,0
2025-11-12,2121943.8,259.0,644.0,2,46,11,2025,0,0,0
2025-11-13,2122423.8,225.0,630.0,3,46,11,2025,0,0,0
2025-11-14,2014622.1,151.0,588.0,4,46,11,2025,0,0,0
2025-11-15,1599469.9,201.0,468.0,5,46,11,2025,1,0,0
2025-11-16,1593787.2,158.0,488.0,6,46,11,2025,1,0,0
2025-11-17,1606836.6,165.0,491.0,0,47,11,2025,0,0,0
2025-11-18,1524163.1,207.0,470.0,1,47,11,2025,0,0,0
2025-11-19,1537890.4,187.0,479.0,2,47,11,2025,0,0,0
2025-11-20,1201774.2,138.0,371.0,3,47,11,2025,0,0,0
2025-11-21,430635.7,51.0,138.0,4,47,11,2025,0,0,0
2025-11-22,2339628.8,267.0,684.0,5,47,11,2025,1,0,0
2025-11-23,2778201.8,316.0,806.0,6,47,11,2025,1,0,0
2025-11-24,814367.8,83.0,226.0,0,48,11,2025,0,0,0
2025-11-25,1894484.2,218.0,618.0,1,48,11,2025,0,0,0
2025-11-26,2084859.5,188.0,656.0,2,48,11,2025,0,0,0
2025-11-27,1912059.2,212.0,598.0,3,48,11,2025,0,0,0
2025-11-28,1829324.2,171.0,562.0,4,48,11,2025,0,0,0
2025-11-29,1550938.4,149.0,482.0,5,48,11,2025,1,0,0
2025-11-30,1086563.4,113.0,346.0,6,48,11,2025,1,0,0
2025-12-01,548638.75,47.0,176.0,0,49,12,2025,0,0,0
2025-12-02,2506399.0,303.0,716.0,1,49,12,2025,0,0,0
2025-12-03,2927782.0,301.0,830.0,2,49,12,2025,0,0,0
2025-12-19,1544229.2,183.0,479.0,4,51,12,2025,0,0,0
2025-12-20,1892866.0,224.0,600.0,5,51,12,2025,1,0,0
2025-12-21,898030.3,122.0,274.0,6,51,12,2025,1,0,0
2025-12-22,2191408.5,289.0,715.0,0,52,12,2025,0,0,0
2025-12-23,2264067.5,240.0,735.0,1,52,12,2025,0,0,0
2025-12-24,2129886.2,280.0,677.0,2,52,12,2025,0,0,0
2025-12-25,2218995.0,215.0,691.0,3,52,12,2025,0,0,0
2025-12-26,2234480.2,189.0,696.0,4,52,12,2025,0,0,0
2025-12-27,2150367.2,196.0,692.0,5,52,12,2025,1,0,0
2025-12-28,2063554.8,212.0,677.0,6,52,12,2025,1,0,0
2025-12-29,2031209.5,214.0,666.0,0,1,12,2025,0,0,0
2025-12-30,1986919.9,216.0,644.0,1,1,12,2025,0,0,0
2025-12-31,1837791.0,209.0,577.0,2,1,12,2025,0,0,0
2026-01-01,1023269.6,183.0,299.0,3,1,1,2026,0,1,0
2026-01-02,678058.2,100.0,180.0,4,1,1,2026,0,1,0
2026-01-03,2371842.2,351.0,691.0,5,1,1,2026,1,1,0
2026-01-04,2902012.0,238.0,833.0,6,1,1,2026,1,1,0
2026-01-05,203727.89,22.0,53.0,0,2,1,2026,0,1,0
2026-01-06,1194884.2,174.0,411.0,1,2,1,2026,0,1,0
2026-01-07,1484139.0,159.0,458.0,2,2,1,2026,0,1,0
2026-01-08,1453861.0,208.0,481.0,3,2,1,2026,0,1,0
2026-01-09,1501448.5,209.0,510.0,4,2,1,2026,0,1,0
2026-01-10,1504295.9,226.0,509.0,5,2,1,2026,1,1,0
2026-01-11,1541458.5,238.0,513.0,6,2,1,2026,1,1,0
2024-11-12,1344808.6,161.0,418.0,1,46,11,2024,0,0,0
2024-11-13,960169.75,125.0,301.0,2,46,11,2024,0,0,0
2024-11-14,2149994.5,262.0,652.0,3,46,11,2024,0,0,0
2024-11-15,2179677.8,226.0,649.0,4,46,11,2024,0,0,0
2024-11-16,2109743.2,153.0,615.0,5,46,11,2024,1,0,0
2024-11-17,1682539.9,210.0,489.0,6,46,11,2024,1,0,0
2024-11-18,1670919.4,165.0,506.0,0,47,11,2024,0,0,0
2024-11-19,1660916.5,168.0,504.0,1,47,11,2024,0,0,0
2024-11-20,1592389.2,200.0,488.0,2,47,11,2024,0,0,0
2024-11-21,1522593.0,182.0,467.0,3,47,11,2024,0,0,0
2024-11-22,968279.6,115.0,303.0,4,47,11,2024,0,0,0
2024-11-23,728780.44,86.0,226.0,5,47,11,2024,1,0,0
2024-11-24,2541113.2,341.0,737.0,6,47,11,2024,1,0,0
2024-11-25,2211009.2,186.0,563.0,0,48,11,2024,0,0,0
2024-11-26,1964511.5,239.0,541.0,1,48,11,2024,0,0,0
2024-11-27,1585903.2,177.0,400.0,2,48,11,2024,0,0,0
2024-11-28,1342789.8,150.0,364.0,3,48,11,2024,0,0,0
2024-11-29,1473554.0,162.0,411.0,4,48,11,2024,0,0,0
2024-11-30,1656336.2,179.0,471.0,5,48,11,2024,1,0,0
2024-12-01,1712039.0,224.0,500.0,6,48,12,2024,1,0,0
2024-12-02,1805250.5,223.0,537.0,0,49,12,2024,0,0,0
2024-12-03,1787461.9,223.0,533.0,1,49,12,2024,0,0,0
2024-12-04,1552775.6,201.0,457.0,2,49,12,2024,0,0,0
2024-12-05,686374.8,107.0,215.0,3,49,12,2024,0,0,0
2026-04-27,1376265.5,164.0,428.0,0,18,4,2026,0,0,0
2026-04-28,718695.56,90.0,240.0,1,18,4,2026,0,0,0
2026-04-29,2226449.5,283.0,667.0,2,18,4,2026,0,0,0
2026-04-30,2474429.8,212.0,734.0,3,18,4,2026,0,0,0
2026-05-01,2296470.5,216.0,660.0,4,18,5,2026,0,0,0
2026-05-02,2069003.5,214.0,604.0,5,18,5,2026,1,0,0
2026-05-03,1981525.9,187.0,594.0,6,18,5,2026,1,0,0
2026-05-04,1903260.4,183.0,583.0,0,19,5,2026,0,0,0
2026-05-05,1788514.2,194.0,546.0,1,19,5,2026,0,0,0
2026-05-06,1541510.8,183.0,462.0,2,19,5,2026,0,0,0
2026-05-07,629412.5,104.0,194.0,3,19,5,2026,0,0,0
2026-05-08,1234034.8,111.0,392.0,4,19,5,2026,0,0,0
2026-05-09,2694699.0,278.0,823.0,5,19,5,2026,1,0,0
2026-05-10,1934711.9,142.0,550.0,6,19,5,2026,1,0,0
2026-05-11,2075658.0,299.0,635.0,0,20,5,2026,0,0,0
2026-05-12,2241712.0,241.0,659.0,1,20,5,2026,0,0,0
2026-05-13,2229197.8,212.0,655.0,2,20,5,2026,0,0,0
2026-05-14,2099816.8,220.0,596.0,3,20,5,2026,0,0,0
2026-05-15,2050672.8,200.0,600.0,4,20,5,2026,0,0,0
2026-05-16,1998242.0,205.0,593.0,5,20,5,2026,1,0,0
2026-05-17,1959912.9,214.0,580.0,6,20,5,2026,1,0,0
2026-05-18,1885707.9,222.0,549.0,0,21,5,2026,0,0,0
2026-05-19,1747027.9,219.0,489.0,1,21,5,2026,0,0,0
2026-05-20,1143375.0,178.0,314.0,2,21,5,2026,0,0,0
2025-11-21,1462185.4,173.0,454.0,4,47,11,2025,0,0,0
2025-11-22,1629444.8,187.0,511.0,5,47,11,2025,1,0,0
2025-11-23,1485697.5,192.0,460.0,6,47,11,2025,1,0,0
2025-11-24,1060515.5,130.0,339.0,0,48,11,2025,0,0,0
2025-11-25,721999.6,92.0,227.0,1,48,11,2025,0,0,0
2025-11-26,692122.8,79.0,200.0,2,48,11,2025,0,0,0
2025-11-27,787505.5,116.0,226.0,3,48,11,2025,0,0,0
2025-11-28,968109.3,136.0,290.0,4,48,11,2025,0,0,0
2025-11-29,1206492.8,131.0,382.0,5,48,11,2025,1,0,0
2025-11-30,1298532.4,168.0,423.0,6,48,11,2025,1,0,0
2025-12-01,1384858.9,201.0,455.0,0,49,12,2025,0,0,0
2025-12-02,1477176.5,209.0,483.0,1,49,12,2025,0,0,0
2025-12-03,1496840.1,217.0,484.0,2,49,12,2025,0,0,0
2025-12-04,1448995.1,211.0,461.0,3,49,12,2025,0,0,0
2025-12-05,934567.3,127.0,300.0,4,49,12,2025,0,0,0
2025-12-06,418134.97,56.0,135.0,5,49,12,2025,1,0,0
2025-12-07,2379555.2,306.0,689.0,6,49,12,2025,1,0,0
2025-12-08,2769621.8,318.0,817.0,0,50,12,2025,0,0,0
2025-12-09,974249.2,103.0,284.0,1,50,12,2025,0,0,0
2025-12-10,2139754.8,225.0,686.0,2,50,12,2025,0,0,0
2025-12-11,2306431.5,223.0,705.0,3,50,12,2025,0,0,0
2025-12-12,2186368.2,243.0,668.0,4,50,12,2025,0,0,0
2025-12-13,2215565.8,191.0,679.0,5,50,12,2025,1,0,0
2025-12-14,2184520.2,170.0,694.0,6,50,12,2025,1,0,0
2026-03-03,1538308.6,182.0,477.0,1,10,3,2026,0,0,1
2026-03-04,1854307.4,217.0,587.0,2,10,3,2026,0,0,1
2026-03-05,699397.4,97.0,207.0,3,10,3,2026,0,0,1
2026-03-06,2115733.0,260.0,693.0,4,10,3,2026,0,0,1
2026-03-07,2122698.8,243.0,698.0,5,10,3,2026,1,0,1
2026-03-08,2012071.2,276.0,642.0,6,10,3,2026,1,0,1
2026-03-09,2111273.5,219.0,643.0,0,11,3,2026,0,0,1
2026-03-10,2153659.2,194.0,656.0,1,11,3,2026,0,0,1
2026-03-11,2115738.5,197.0,662.0,2,11,3,2026,0,0,1
2026-03-12,2025845.8,214.0,648.0,3,11,3,2026,0,0,1
2026-03-13,1948488.9,214.0,623.0,4,11,3,2026,0,0,1
2026-03-14,1736588.8,201.0,537.0,5,11,3,2026,1,0,1
2026-03-15,907314.7,176.0,262.0,6,11,3,2026,1,0,1
2026-03-16,709882.8,92.0,188.0,0,12,3,2026,0,0,1
2026-03-17,2460999.2,344.0,721.0,1,12,3,2026,0,0,1
2026-03-18,2242602.2,174.0,578.0,2,12,3,2026,0,0,1
2026-03-19,2043202.9,258.0,553.0,3,12,3,2026,0,0,1
2026-03-20,1773514.5,223.0,436.0,4,12,3,2026,0,0,1
2026-03-21,1593880.4,198.0,397.0,5,12,3,2026,1,0,1
2026-03-22,1689599.6,195.0,436.0,6,12,3,2026,1,0,1
2026-03-23,1822743.0,188.0,490.0,0,13,3,2026,0,0,1
2026-03-24,1859415.5,218.0,513.0,1,13,3,2026,0,0,1
2026-03-25,1904272.5,231.0,534.0,2,13,3,2026,0,0,1
2026-03-26,1921303.8,240.0,540.0,3,13,3,2026,0,0,1
2025-10-13,1403645.4,167.0,436.0,0,42,10,2025,0,0,0
2025-10-14,1718277.2,197.0,544.0,1,42,10,2025,0,0,0
2025-10-15,1706974.6,215.0,531.0,2,42,10,2025,0,0,0
2025-10-16,823684.4,114.0,262.0,3,42,10,2025,0,0,0
2025-10-17,416170.56,49.0,138.0,4,42,10,2025,0,0,0
2025-10-18,533155.4,45.0,171.0,5,42,10,2025,1,0,0
2025-10-19,669698.3,92.0,210.0,6,42,10,2025,1,0,0
2025-10-20,954163.9,97.0,305.0,0,43,10,2025,0,0,0
2025-10-21,1147051.2,131.0,384.0,1,43,10,2025,0,0,0
2025-10-22,1240054.1,157.0,422.0,2,43,10,2025,0,0,0
2025-10-23,1039789.5,134.0,340.0,3,43,10,2025,0,0,0
2025-10-24,363240.2,43.0,120.0,4,43,10,2025,0,0,0
2025-10-25,2442156.2,274.0,707.0,5,43,10,2025,1,0,0
2025-10-26,2908371.5,312.0,817.0,6,43,10,2025,1,0,0
2025-10-27,176709.05,18.0,40.0,0,44,10,2025,0,0,0
2025-10-28,1083957.9,155.0,369.0,1,44,10,2025,0,0,0
2025-10-29,1387628.8,158.0,428.0,2,44,10,2025,0,0,0
2025-10-30,1308892.5,199.0,422.0,3,44,10,2025,0,0,0
2025-10-31,1300695.8,193.0,431.0,4,44,10,2025,0,0,0
2025-11-01,1328917.5,198.0,438.0,5,44,11,2025,1,0,0
2025-11-02,1389361.6,215.0,451.0,6,44,11,2025,1,0,0
2025-11-03,1264388.1,194.0,388.0,0,45,11,2025,0,0,0
2025-11-04,444833.25,69.0,140.0,1,45,11,2025,0,0,0
2025-11-05,672152.4,49.0,217.0,2,45,11,2025,0,0,0
2024-10-25,1398427.2,167.0,434.0,4,43,10,2024,0,0,0
2024-10-26,1537248.4,176.0,481.0,5,43,10,2024,1,0,0
2024-10-27,1925286.9,219.0,617.0,6,43,10,2024,1,0,0
2024-10-28,1205159.8,168.0,384.0,0,44,10,2024,0,0,0
2024-10-29,789603.0,104.0,244.0,1,44,10,2024,0,0,0
2024-10-30,785056.8,101.0,229.0,2,44,10,2024,0,0,0
2024-10-31,934451.9,118.0,270.0,3,44,10,2024,0,0,0
2024-11-01,1079048.0,157.0,327.0,4,44,11,2024,0,0,0
2024-11-02,1288327.8,145.0,412.0,5,44,11,2024,1,0,0
2024-11-03,1360033.1,166.0,449.0,6,44,11,2024,1,0,0
2024-11-04,1318049.9,188.0,436.0,0,45,11,2024,0,0,0
2024-11-05,979713.44,115.0,322.0,1,45,11,2024,0,0,0
2024-11-06,376812.0,47.0,126.0,2,45,11,2024,0,0,0
2024-11-07,2296009.5,295.0,655.0,3,45,11,2024,0,0,0
2024-11-08,2642661.2,327.0,786.0,4,45,11,2024,0,0,0
2024-11-09,1242760.2,125.0,353.0,5,45,11,2024,1,0,0
2024-11-10,2271490.8,246.0,717.0,6,45,11,2024,1,0,0
2024-11-11,2427926.5,229.0,745.0,0,46,11,2024,0,0,0
2024-11-12,2201200.5,283.0,681.0,1,46,11,2024,0,0,0
2024-11-13,2315055.8,199.0,720.0,2,46,11,2024,0,0,0
2024-11-14,2285827.5,176.0,726.0,3,46,11,2024,0,0,0
2024-11-15,2155042.8,185.0,714.0,4,46,11,2024,0,0,0
2024-11-16,2042868.6,206.0,691.0,5,46,11,2024,1,0,0
2024-11-17,2009266.1,213.0,680.0,6,46,11,2024,1,0,0
2025-08-25,1391901.0,166.0,433.0,0,35,8,2025,0,0,0
2025-08-26,1746715.9,201.0,554.0,1,35,8,2025,0,0,0
2025-08-27,1399655.5,178.0,441.0,2,35,8,2025,0,0,0
2025-08-28,759712.2,116.0,246.0,3,35,8,2025,0,0,0
2025-08-29,541207.2,55.0,171.0,4,35,8,2025,0,0,0
2025-08-30,541724.7,58.0,165.0,5,35,8,2025,1,0,0
2025-08-31,712210.1,100.0,215.0,6,35,8,2025,1,0,0
2025-09-01,986384.2,115.0,307.0,0,36,9,2025,0,0,0
2025-09-02,1211603.5,138.0,399.0,1,36,9,2025,0,0,0
2025-09-03,1329462.2,174.0,449.0,2,36,9,2025,0,0,0
2025-09-04,1409416.1,206.0,476.0,3,36,9,2025,0,0,0
2025-09-05,1426241.4,212.0,474.0,4,36,9,2025,0,0,0
2025-09-06,1199271.5,158.0,386.0,5,36,9,2025,1,0,0
2025-09-07,501884.2,65.0,169.0,6,36,9,2025,1,0,0
2025-09-08,1602525.9,177.0,517.0,0,37,9,2025,0,0,0
2025-09-09,2671021.2,249.0,837.0,1,37,9,2025,0,0,0
2025-09-10,1572788.1,110.0,533.0,2,37,9,2025,0,0,0
2025-09-11,2034225.6,282.0,690.0,3,37,9,2025,0,0,0
2025-09-12,2324448.5,214.0,753.0,4,37,9,2025,0,0,0
2025-09-13,2147239.5,281.0,681.0,5,37,9,2025,1,0,0
2025-09-14,2277862.5,205.0,711.0,6,37,9,2025,1,0,0
2025-09-15,2228808.2,183.0,709.0,0,38,9,2025,0,0,0
2025-09-16,2094399.6,191.0,688.0,1,38,9,2025,0,0,0
2025-09-17,1982351.4,212.0,660.0,2,38,9,2025,0,0,0
2024-09-13,1350894.4,161.0,420.0,4,37,9,2024,0,0,0
2024-09-14,1586187.6,179.0,499.0,5,37,9,2024,1,0,0
2024-09-15,1772965.2,209.0,563.0,6,37,9,2024,1,0,0
2024-09-16,932852.25,126.0,298.0,0,38,9,2024,0,0,0
2024-09-17,469290.66,59.0,156.0,1,38,9,2024,0,0,0
2024-09-18,543649.25,46.0,171.0,2,38,9,2024,0,0,0
2024-09-19,635463.56,89.0,195.0,3,38,9,2024,0,0,0
2024-09-20,884645.1,91.0,275.0,4,38,9,2024,0,0,0
2024-09-21,1065136.2,125.0,345.0,5,38,9,2024,1,0,0
2024-09-22,1214707.1,148.0,402.0,6,38,9,2024,1,0,0
2024-09-23,1292212.5,186.0,426.0,0,39,9,2024,0,0,0
2024-09-24,1339680.9,201.0,438.0,1,39,9,2024,0,0,0
2024-09-25,1209268.4,165.0,379.0,2,39,9,2024,0,0,0
2024-09-26,514324.1,70.0,167.0,3,39,9,2024,0,0,0
2024-09-27,631437.3,54.0,205.0,4,39,9,2024,0,0,0
2024-09-28,2602089.2,325.0,727.0,5,39,9,2024,1,0,0
2024-09-29,2040167.0,155.0,493.0,6,39,9,2024,1,0,0
2024-09-30,2140121.8,293.0,550.0,0,40,9,2024,0,0,0
2024-10-01,2279480.8,270.0,553.0,1,40,10,2024,0,0,0
2024-10-02,2378252.0,181.0,590.0,2,40,10,2024,0,0,0
2024-10-03,2061387.4,234.0,513.0,3,40,10,2024,0,0,0
2024-10-04,2014516.4,209.0,531.0,4,40,10,2024,0,0,0
2024-10-05,1927427.2,224.0,521.0,5,40,10,2024,1,0,0
2024-10-06,1884757.2,222.0,508.0,6,40,10,2024,1,0,0
2024-11-29,1336787.4,160.0,416.0,4,48,11,2024,0,0,0
2024-11-30,130359.25,21.0,37.0,5,48,11,2024,1,0,0
2024-12-01,2514036.0,299.0,706.0,6,48,12,2024,1,0,0
2024-12-02,2545487.2,358.0,739.0,0,49,12,2024,0,0,0
2024-12-03,2716957.8,292.0,712.0,1,49,12,2024,0,0,0
2024-12-04,2428815.0,303.0,628.0,2,49,12,2024,0,0,0
2024-12-05,2471940.0,232.0,662.0,3,49,12,2024,0,0,0
2024-12-06,2299855.8,229.0,656.0,4,49,12,2024,0,0,0
2024-12-07,2126211.0,231.0,638.0,5,49,12,2024,1,0,0
2024-12-08,1991988.0,237.0,607.0,6,49,12,2024,1,0,0
2024-12-09,1891263.5,242.0,568.0,0,50,12,2024,0,0,0
2024-12-10,1666469.5,220.0,483.0,1,50,12,2024,0,0,0
2024-12-11,813317.06,170.0,228.0,2,50,12,2024,0,0,0
2024-12-12,724451.1,88.0,189.0,3,50,12,2024,0,0,0
2024-12-13,2489405.2,341.0,730.0,4,50,12,2024,0,0,0
2024-12-14,2932039.8,235.0,844.0,5,50,12,2024,1,0,0
2024-12-15,196454.0,19.0,51.0,6,50,12,2024,1,0,0
2024-12-16,821559.4,103.0,278.0,0,51,12,2024,0,0,0
2024-12-17,1014386.1,123.0,285.0,1,51,12,2024,0,0,0
2024-12-18,1051743.5,179.0,317.0,2,51,12,2024,0,0,0
2024-12-19,1221348.8,168.0,391.0,3,51,12,2024,0,0,0
2024-12-20,1294254.9,175.0,418.0,4,51,12,2024,0,0,0
2024-12-21,1352081.4,205.0,435.0,5,51,12,2024,1,0,0
2024-12-22,1188552.0,172.0,362.0,6,51,12,2024,1,0,0
2024-09-05,1341807.9,161.0,417.0,3,36,9,2024,0,0,0
2024-09-06,1383891.9,160.0,430.0,4,36,9,2024,0,0,0
2024-09-07,1934180.1,223.0,620.0,5,36,9,2024,1,0,0
2024-09-08,1323447.6,190.0,421.0,6,36,9,2024,1,0,0
2024-09-09,906027.6,138.0,277.0,0,37,9,2024,0,0,0
2024-09-10,869785.4,125.0,254.0,1,37,9,2024,0,0,0
2024-09-11,1023989.0,116.0,288.0,2,37,9,2024,0,0,0
2024-09-12,1076054.6,176.0,304.0,3,37,9,2024,0,0,0
2024-09-13,1263420.4,164.0,375.0,4,37,9,2024,0,0,0
2024-09-14,1409755.1,157.0,435.0,5,37,9,2024,1,0,0
2024-09-15,1376951.5,190.0,433.0,6,37,9,2024,1,0,0
2024-09-16,1188888.8,147.0,368.0,0,38,9,2024,0,0,0
2024-09-17,456336.06,56.0,147.0,1,38,9,2024,0,0,0
2024-09-18,1325107.0,116.0,417.0,2,38,9,2024,0,0,0
2024-09-19,2765753.2,244.0,831.0,3,38,9,2024,0,0,0
2024-09-20,1714726.0,104.0,539.0,4,38,9,2024,0,0,0
2024-09-21,2005150.8,299.0,649.0,5,38,9,2024,1,0,0
2024-09-22,2271667.8,232.0,725.0,6,38,9,2024,1,0,0
2024-09-23,2155496.0,270.0,672.0,0,39,9,2024,0,0,0
2024-09-24,2261680.0,207.0,688.0,1,39,9,2024,0,0,0
2024-09-25,2187561.8,186.0,686.0,2,39,9,2024,0,0,0
2024-09-26,2073365.2,195.0,669.0,3,39,9,2024,0,0,0
2024-09-27,1955993.2,212.0,639.0,4,39,9,2024,0,0,0
2024-09-28,1875095.2,219.0,602.0,5,39,9,2024,1,0,0
2025-05-16,1376478.5,164.0,428.0,4,20,5,2025,0,0,0
2025-05-17,441320.8,56.0,149.0,5,20,5,2025,1,0,0
2025-05-18,2329650.8,270.0,666.0,6,20,5,2025,1,0,0
2025-05-19,2647720.5,300.0,733.0,0,21,5,2025,0,0,0
2025-05-20,2583746.8,293.0,677.0,1,21,5,2025,0,0,0
2025-05-21,2408326.5,279.0,635.0,2,21,5,2025,0,0,0
2025-05-22,2350508.8,236.0,639.0,3,21,5,2025,0,0,0
2025-05-23,2151532.0,238.0,610.0,4,21,5,2025,0,0,0
2025-05-24,1969019.8,239.0,570.0,5,21,5,2025,1,0,0
2025-05-25,1733833.6,225.0,494.0,6,21,5,2025,1,0,0
2025-05-26,1048901.1,185.0,289.0,0,22,5,2025,0,0,0
2025-05-27,651183.4,104.0,171.0,1,22,5,2025,0,0,0
2025-05-28,2421341.2,360.0,694.0,2,22,5,2025,0,0,0
2025-05-29,2751080.2,228.0,744.0,3,22,5,2025,0,0,0
2025-05-30,519491.34,56.0,126.0,4,22,5,2025,0,0,0
2025-05-31,121376.79,19.0,33.0,5,22,5,2025,1,0,0
2025-06-01,220534.6,41.0,68.0,6,22,6,2025,1,0,0
2025-06-02,497944.6,78.0,149.0,0,23,6,2025,0,0,0
2025-06-03,940196.06,93.0,291.0,1,23,6,2025,0,0,0
2025-06-04,1226043.2,143.0,409.0,2,23,6,2025,0,0,0
